Date,Symbol,Open,High,Low,Close,Volume,Month,Daily_Return,Price_Change,Sector
2023-10-03 05:30:00,BAJAJFINSV,1530.25,1564.2,1527.0,1561.05,1083086,2023-10,,30.799999999999955,FINANCE
2023-10-04 05:30:00,BAJAJFINSV,1555.0,1555.85,1521.15,1532.55,1614123,2023-10,-1.8256942442586688,-22.450000000000045,FINANCE
2023-10-05 05:30:00,BAJAJFINSV,1540.0,1556.0,1532.3,1542.55,1153064,2023-10,0.6525072591432535,2.5499999999999545,FINANCE
2023-10-06 05:30:00,BAJAJFINSV,1559.35,1640.7,1551.05,1634.65,7384628,2023-10,5.970633042689055,75.30000000000018,FINANCE
2023-10-09 05:30:00,BAJAJFINSV,1617.15,1628.0,1606.6,1621.55,1712235,2023-10,-0.8013947939926047,4.399999999999864,FINANCE
2023-10-10 05:30:00,BAJAJFINSV,1630.0,1643.95,1617.0,1633.1,1453653,2023-10,0.7122814590977633,3.099999999999909,FINANCE
2023-10-11 05:30:00,BAJAJFINSV,1641.4,1650.95,1633.5,1636.55,952433,2023-10,0.2112546690343553,-4.850000000000136,FINANCE
2023-10-12 05:30:00,BAJAJFINSV,1637.0,1642.95,1622.85,1634.8,1052767,2023-10,-0.10693226604747696,-2.2000000000000455,FINANCE
2023-10-13 05:30:00,BAJAJFINSV,1631.0,1649.0,1620.0,1646.55,1212989,2023-10,0.7187423538047577,15.549999999999955,FINANCE
2023-10-16 05:30:00,BAJAJFINSV,1644.0,1649.4,1630.4,1642.35,859548,2023-10,-0.2550788011296379,-1.650000000000091,FINANCE
2023-10-17 05:30:00,BAJAJFINSV,1649.9,1676.75,1645.55,1657.65,1689224,2023-10,0.9315919262033123,7.75,FINANCE
2023-10-18 05:30:00,BAJAJFINSV,1665.0,1665.0,1622.05,1628.2,1230439,2023-10,-1.7766114680421108,-36.799999999999955,FINANCE
2023-10-19 05:30:00,BAJAJFINSV,1625.0,1642.95,1597.4,1634.75,1429935,2023-10,0.4022847316054401,9.75,FINANCE
2023-10-20 05:30:00,BAJAJFINSV,1627.8,1639.75,1615.0,1635.05,1191783,2023-10,0.01835142988224625,7.25,FINANCE
2023-10-23 05:30:00,BAJAJFINSV,1627.0,1651.7,1605.5,1613.15,1093182,2023-10,-1.3394085807773348,-13.849999999999909,FINANCE
2023-10-25 05:30:00,BAJAJFINSV,1612.9,1630.0,1598.85,1611.45,1490405,2023-10,-0.10538387626692902,-1.4500000000000455,FINANCE
