Date,Symbol,Open,High,Low,Close,Volume,Month,Daily_Return,Price_Change,Sector
2023-10-03 05:30:00,RELIANCE,1164.97,1167.8,1158.0,1159.08,8859056,2023-10,,-5.8900000000001,ENERGY
2023-10-04 05:30:00,RELIANCE,1154.5,1159.5,1147.55,1157.08,10286386,2023-10,-0.17255064361390016,2.5799999999999272,ENERGY
2023-10-05 05:30:00,RELIANCE,1159.63,1164.7,1154.5,1157.05,10953682,2023-10,-0.0025927334324271634,-2.5800000000001546,ENERGY
2023-10-06 05:30:00,RELIANCE,1158.53,1162.4,1156.03,1159.0,5431026,2023-10,0.16853204269478006,0.4700000000000273,ENERGY
2023-10-09 05:30:00,RELIANCE,1154.05,1155.97,1147.5,1149.13,7576878,2023-10,-0.8515962036238056,-4.919999999999845,ENERGY
2023-10-10 05:30:00,RELIANCE,1153.28,1158.95,1151.88,1154.2,10236032,2023-10,0.44120334513935155,0.9200000000000728,ENERGY
2023-10-11 05:30:00,RELIANCE,1157.22,1174.85,1156.5,1172.53,9814118,2023-10,1.588112978686529,15.309999999999945,ENERGY
2023-10-12 05:30:00,RELIANCE,1171.93,1179.68,1169.08,1174.7,12554450,2023-10,0.1850698916019189,2.769999999999982,ENERGY
2023-10-13 05:30:00,RELIANCE,1170.0,1178.75,1164.58,1174.65,10150316,2023-10,-0.00425640589085674,4.650000000000091,ENERGY
2023-10-16 05:30:00,RELIANCE,1172.5,1177.28,1168.0,1172.03,5929036,2023-10,-0.2230451623888019,-0.4700000000000273,ENERGY
2023-10-17 05:30:00,RELIANCE,1178.0,1179.85,1170.65,1177.63,7928180,2023-10,0.47780346919448213,-0.36999999999989086,ENERGY
2023-10-18 05:30:00,RELIANCE,1177.63,1183.5,1160.5,1162.0,8918320,2023-10,-1.3272420030060461,-15.63000000000011,ENERGY
2023-10-19 05:30:00,RELIANCE,1156.0,1160.9,1150.5,1153.08,12032556,2023-10,-0.7676419965576664,-2.9200000000000728,ENERGY
2023-10-20 05:30:00,RELIANCE,1150.0,1157.35,1148.15,1149.55,8913312,2023-10,-0.30613660804107434,-0.4500000000000455,ENERGY
2023-10-23 05:30:00,RELIANCE,1145.0,1153.13,1127.63,1131.6,7853962,2023-10,-1.561480579357144,-13.400000000000091,ENERGY
2023-10-25 05:30:00,RELIANCE,1125.03,1140.6,1121.5,1128.97,11620688,2023-10,-0.23241428066453906,3.9400000000000546,ENERGY
2023-10-26 05:30:00,RELIANCE,1125.5,1129.0,1110.15,1113.25,15222534,2023-10,-1.3924196391401078,-12.25,ENERGY
2023-10-27 05:30:00,RELIANCE,1120.0,1136.75,1117.97,1132.9,11771084,2023-10,1.7651021783067655,12.900000000000091,ENERGY
2023-10-30 05:30:00,RELIANCE,1137.0,1162.5,1134.97,1156.25,16813304,2023-10,2.0610821784800004,19.25,ENERGY
2023-10-31 05:30:00,RELIANCE,1164.0,1164.0,1141.45,1143.95,12808438,2023-10,-1.0637837837837782,-20.049999999999955,ENERGY
2023-11-01 05:30:00,RELIANCE,1144.58,1158.75,1137.6,1148.7,10309190,2023-11,0.41522793828401294,4.120000000000118,ENERGY
2023-11-02 05:30:00,RELIANCE,1156.97,1162.15,1153.97,1160.1,10562104,2023-11,0.9924262209453971,3.1299999999998818,ENERGY
2023-11-03 05:30:00,RELIANCE,1163.6,1167.47,1157.88,1159.85,8850156,2023-11,-0.021549866390824235,-3.75,ENERGY
2023-11-06 05:30:00,RELIANCE,1166.15,1170.0,1162.8,1169.5,10647304,2023-11,0.8320041384661803,3.349999999999909,ENERGY
2023-11-07 05:30:00,RELIANCE,1167.03,1169.55,1159.78,1161.9,6960204,2023-11,-0.6498503634031594,-5.129999999999882,ENERGY
2023-11-08 05:30:00,RELIANCE,1166.0,1170.5,1160.88,1167.95,7884494,2023-11,0.5206988553231762,1.9500000000000455,ENERGY
2023-11-09 05:30:00,RELIANCE,1167.93,1167.95,1152.1,1155.28,14513610,2023-11,-1.0848067126161265,-12.650000000000091,ENERGY
2023-11-10 05:30:00,RELIANCE,1152.78,1158.18,1149.03,1157.45,7734954,2023-11,0.1878332525448334,4.670000000000073,ENERGY
2023-11-12 05:30:00,RELIANCE,1163.03,1166.0,1161.25,1165.33,1419844,2023-11,0.6808069463043687,2.2999999999999545,ENERGY
2023-11-13 05:30:00,RELIANCE,1161.45,1162.3,1155.85,1157.3,3854810,2023-11,-0.6890751975835108,-4.150000000000091,ENERGY
2023-11-15 05:30:00,RELIANCE,1170.0,1180.97,1163.5,1178.22,12220648,2023-11,1.8076557504536517,8.220000000000027,ENERGY
2023-11-16 05:30:00,RELIANCE,1175.55,1187.08,1173.47,1180.35,13134910,2023-11,0.18078117838773444,4.7999999999999545,ENERGY
2023-11-17 05:30:00,RELIANCE,1176.45,1186.63,1176.03,1177.78,7758634,2023-11,-0.2177320286355644,1.3299999999999272,ENERGY
2023-11-20 05:30:00,RELIANCE,1174.28,1179.2,1168.2,1174.68,4490186,2023-11,-0.2632070505527273,0.40000000000009095,ENERGY
2023-11-21 05:30:00,RELIANCE,1183.0,1194.0,1180.1,1189.45,8214450,2023-11,1.2573637075629085,6.4500000000000455,ENERGY
