Date,Symbol,Open,High,Low,Close,Volume,Month,Daily_Return,Price_Change,Sector
2023-10-03 05:30:00,INDUSINDBK,1432.0,1438.4,1420.0,1435.4,1442499,2023-10,,3.400000000000091,BANKING
2023-10-04 05:30:00,INDUSINDBK,1424.85,1428.5,1386.2,1401.3,3978667,2023-10,-2.3756444196739723,-23.549999999999955,BANKING
2023-10-05 05:30:00,INDUSINDBK,1408.7,1415.4,1394.3,1401.85,1647175,2023-10,0.039249268536356574,-6.850000000000136,BANKING
2023-10-06 05:30:00,INDUSINDBK,1404.95,1438.0,1401.1,1434.8,2167139,2023-10,2.3504654563612393,29.84999999999991,BANKING
2023-10-09 05:30:00,INDUSINDBK,1420.1,1445.0,1410.0,1428.55,1613546,2023-10,-0.4356007805966011,8.450000000000045,BANKING
2023-10-10 05:30:00,INDUSINDBK,1434.0,1436.35,1412.05,1420.55,1874201,2023-10,-0.5600084001259997,-13.450000000000045,BANKING
2023-10-11 05:30:00,INDUSINDBK,1430.95,1431.9,1414.55,1421.2,1855211,2023-10,0.04575692513464347,-9.75,BANKING
2023-10-12 05:30:00,INDUSINDBK,1433.3,1444.0,1421.0,1424.25,2069952,2023-10,0.214607374050102,-9.049999999999955,BANKING
2023-10-13 05:30:00,INDUSINDBK,1421.2,1466.3,1420.0,1463.7,4480890,2023-10,2.769878883622967,42.5,BANKING
2023-10-16 05:30:00,INDUSINDBK,1462.85,1462.85,1444.45,1446.4,1913782,2023-10,-1.181936189109789,-16.449999999999818,BANKING
2023-10-17 05:30:00,INDUSINDBK,1454.9,1458.45,1425.55,1436.0,1373704,2023-10,-0.7190265486725744,-18.90000000000009,BANKING
2023-10-18 05:30:00,INDUSINDBK,1437.0,1444.0,1415.6,1420.35,3067244,2023-10,-1.0898328690807868,-16.65000000000009,BANKING
2023-10-19 05:30:00,INDUSINDBK,1451.5,1464.7,1423.05,1450.35,13948984,2023-10,2.112155454641451,-1.150000000000091,BANKING
2023-10-20 05:30:00,INDUSINDBK,1448.0,1471.8,1443.1,1469.1,5135316,2023-10,1.2927913951804815,21.09999999999991,BANKING
2023-10-23 05:30:00,INDUSINDBK,1469.0,1469.75,1430.05,1435.0,3319090,2023-10,-2.3211490027908233,-34.0,BANKING
2023-10-25 05:30:00,INDUSINDBK,1444.95,1446.95,1410.05,1412.7,4045910,2023-10,-1.5540069686411084,-32.25,BANKING
2023-10-26 05:30:00,INDUSINDBK,1412.65,1429.3,1393.65,1414.65,4194418,2023-10,0.13803355277128837,2.0,BANKING
2023-10-27 05:30:00,INDUSINDBK,1420.0,1444.5,1412.7,1441.3,2424655,2023-10,1.8838581981408753,21.299999999999955,BANKING
2023-10-30 05:30:00,INDUSINDBK,1440.0,1460.9,1428.0,1454.65,2255111,2023-10,0.9262471380004245,14.650000000000091,BANKING
2023-10-31 05:30:00,INDUSINDBK,1456.0,1460.0,1436.55,1441.3,1454345,2023-10,-0.9177465369676674,-14.700000000000045,BANKING
2023-11-01 05:30:00,INDUSINDBK,1443.9,1445.6,1427.15,1432.6,2658439,2023-11,-0.6036217303822977,-11.300000000000182,BANKING
2023-11-02 05:30:00,INDUSINDBK,1447.0,1479.95,1439.1,1461.2,4524652,2023-11,1.9963702359346636,14.200000000000045,BANKING
2023-11-03 05:30:00,INDUSINDBK,1471.0,1475.0,1448.0,1450.25,3052041,2023-11,-0.7493840678894137,-20.75,BANKING
2023-11-06 05:30:00,INDUSINDBK,1463.0,1471.9,1456.0,1470.25,2090640,2023-11,1.3790725736941845,7.25,BANKING
2023-11-07 05:30:00,INDUSINDBK,1469.55,1490.45,1464.25,1486.4,2830149,2023-11,1.09845264410815,16.850000000000136,BANKING
2023-11-08 05:30:00,INDUSINDBK,1493.95,1495.95,1481.25,1488.95,3210977,2023-11,0.17155543595264167,-5.0,BANKING
2023-11-09 05:30:00,INDUSINDBK,1488.95,1516.3,1484.85,1507.35,3207721,2023-11,1.2357701736122717,18.399999999999864,BANKING
2023-11-10 05:30:00,INDUSINDBK,1499.95,1509.45,1493.15,1498.8,2247500,2023-11,-0.567220618967057,-1.150000000000091,BANKING
2023-11-12 05:30:00,INDUSINDBK,1503.55,1507.9,1495.4,1502.1,145114,2023-11,0.2201761409127201,-1.4500000000000455,BANKING
2023-11-13 05:30:00,INDUSINDBK,1502.0,1516.0,1496.15,1509.6,2026629,2023-11,0.49930097862991296,7.599999999999909,BANKING
2023-11-15 05:30:00,INDUSINDBK,1538.5,1538.5,1490.25,1493.95,6293703,2023-11,-1.036698463169039,-44.549999999999955,BANKING
2023-11-16 05:30:00,INDUSINDBK,1500.0,1506.6,1493.0,1498.65,2728834,2023-11,0.31460222899026835,-1.349999999999909,BANKING
2023-11-17 05:30:00,INDUSINDBK,1490.55,1509.0,1485.55,1498.45,4182376,2023-11,-0.013345344143067539,7.900000000000091,BANKING
2023-11-20 05:30:00,INDUSINDBK,1498.9,1509.45,1490.7,1504.8,2125867,2023-11,0.42377123027126373,5.899999999999864,BANKING
2023-11-21 05:30:00,INDUSINDBK,1505.5,1507.45,1494.1,1502.05,1661103,2023-11,-0.1827485380117011,-3.4500000000000455,BANKING
2023-11-22 05:30:00,INDUSINDBK,1500.0,1505.5,1458.95,1470.4,3914008,2023-11,-2.1071202689657342,-29.59999999999991,BANKING
2023-11-23 05:30:00,INDUSINDBK,1475.0,1496.25,1470.45,1486.1,3832098,2023-11,1.067736670293784,11.099999999999909,BANKING
2023-11-24 05:30:00,INDUSINDBK,1491.45,1491.9,1474.0,1476.2,2813844,2023-11,-0.6661732050333047,-15.25,BANKING
2023-11-28 05:30:00,INDUSINDBK,1480.0,1486.8,1468.0,1477.55,4305915,2023-11,0.09145102289662699,-2.4500000000000455,BANKING
2023-11-29 05:30:00,INDUSINDBK,1484.0,1489.55,1471.25,1483.55,3477076,2023-11,0.4060776285066403,-0.4500000000000455,BANKING
2023-11-30 05:30:00,INDUSINDBK,1500.0,1500.0,1450.05,1466.1,45549217,2023-11,-1.1762326851134097,-33.90000000000009,BANKING
2023-12-01 05:30:00,INDUSINDBK,1479.0,1493.0,1458.15,1461.05,4063279,2023-12,-0.34445126526158054,-17.950000000000045,BANKING
2023-12-04 05:30:00,INDUSINDBK,1490.0,1517.55,1473.45,1514.65,4254987,2023-12,3.668594503952649,24.65000000000009,BANKING
2023-12-05 05:30:00,INDUSINDBK,1519.8,1525.5,1486.5,1506.6,3457904,2023-12,-0.5314759185290452,-13.200000000000045,BANKING
2023-12-06 05:30:00,INDUSINDBK,1517.0,1521.35,1493.35,1501.6,3405245,2023-12,-0.33187309172971746,-15.400000000000091,BANKING
2023-12-07 05:30:00,INDUSINDBK,1505.0,1514.95,1496.05,1504.75,1931490,2023-12,0.2097762386787494,-0.25,BANKING
2023-12-08 05:30:00,INDUSINDBK,1510.0,1520.95,1494.05,1508.95,2568088,2023-12,0.2791161322478919,-1.0499999999999545,BANKING
2023-12-11 05:30:00,INDUSINDBK,1512.8,1537.95,1510.0,1521.85,2194782,2023-12,0.8548991020245866,9.049999999999955,BANKING
2023-12-12 05:30:00,INDUSINDBK,1528.9,1528.9,1489.95,1497.0,1621785,2023-12,-1.632881032953304,-31.90000000000009,BANKING
2023-12-13 05:30:00,INDUSINDBK,1502.0,1512.65,1495.0,1506.9,2562565,2023-12,0.6613226452905963,4.900000000000091,BANKING
2023-12-14 05:30:00,INDUSINDBK,1523.0,1554.5,1515.6,1551.7,3427500,2023-12,2.972990908487616,28.700000000000045,BANKING
