Date,Symbol,Open,High,Low,Close,Volume,Month,Daily_Return,Price_Change,Sector
2023-10-03 05:30:00,HDFCLIFE,634.45,637.5,628.55,633.55,3454441,2023-10,,-0.900000000000091,INSURANCE
2023-10-04 05:30:00,HDFCLIFE,631.0,632.0,624.25,625.5,2357914,2023-10,-1.270617946491981,-5.5,INSURANCE
2023-10-05 05:30:00,HDFCLIFE,626.0,627.75,619.9,624.35,4050085,2023-10,-0.18385291766586098,-1.6499999999999773,INSURANCE
2023-10-06 05:30:00,HDFCLIFE,624.55,636.2,622.75,630.9,3713370,2023-10,1.0490910546968824,6.350000000000023,INSURANCE
2023-10-09 05:30:00,HDFCLIFE,625.0,629.55,613.35,615.15,3308557,2023-10,-2.4964336661911557,-9.850000000000023,INSURANCE
2023-10-10 05:30:00,HDFCLIFE,616.1,624.75,615.15,621.25,4054232,2023-10,0.9916280581971915,5.149999999999977,INSURANCE
2023-10-11 05:30:00,HDFCLIFE,626.95,627.0,619.0,621.5,3102088,2023-10,0.04024144869214652,-5.4500000000000455,INSURANCE
2023-10-12 05:30:00,HDFCLIFE,622.05,626.3,619.0,624.65,2810053,2023-10,0.506838294448908,2.6000000000000227,INSURANCE
2023-10-13 05:30:00,HDFCLIFE,623.25,633.0,614.5,625.25,5462771,2023-10,0.0960537901224745,2.0,INSURANCE
2023-10-16 05:30:00,HDFCLIFE,633.0,635.0,619.65,630.05,3399593,2023-10,0.7676929228308538,-2.9500000000000455,INSURANCE
2023-10-17 05:30:00,HDFCLIFE,632.5,645.9,630.55,641.8,4443295,2023-10,1.8649313546543977,9.299999999999955,INSURANCE
2023-10-18 05:30:00,HDFCLIFE,641.65,648.45,637.75,645.0,2187089,2023-10,0.49859769398568066,3.3500000000000227,INSURANCE
2023-10-19 05:30:00,HDFCLIFE,639.0,644.25,629.15,639.0,3371397,2023-10,-0.9302325581395321,0.0,INSURANCE
2023-10-20 05:30:00,HDFCLIFE,636.95,641.95,630.0,639.95,1853937,2023-10,0.14866979655712154,3.0,INSURANCE
2023-10-23 05:30:00,HDFCLIFE,638.0,644.7,621.8,625.25,2502483,2023-10,-2.297054457379488,-12.75,INSURANCE
2023-10-25 05:30:00,HDFCLIFE,625.25,627.95,607.7,616.45,2821496,2023-10,-1.407437025189917,-8.799999999999955,INSURANCE
2023-10-26 05:30:00,HDFCLIFE,611.85,614.95,602.7,605.85,2011512,2023-10,-1.7195230756752444,-6.0,INSURANCE
2023-10-27 05:30:00,HDFCLIFE,606.05,615.6,606.05,608.65,1348147,2023-10,0.46216060080876975,2.6000000000000227,INSURANCE
2023-10-30 05:30:00,HDFCLIFE,609.8,618.0,600.75,607.6,1882245,2023-10,-0.17251293847038163,-2.199999999999932,INSURANCE
2023-10-31 05:30:00,HDFCLIFE,607.1,621.0,604.45,618.35,2661284,2023-10,1.7692560895325782,11.25,INSURANCE
2023-11-01 05:30:00,HDFCLIFE,621.8,623.95,616.9,620.05,1947740,2023-11,0.27492520417238264,-1.75,INSURANCE
2023-11-02 05:30:00,HDFCLIFE,622.0,626.8,618.0,619.3,1651263,2023-11,-0.12095798725909601,-2.7000000000000455,INSURANCE
2023-11-03 05:30:00,HDFCLIFE,622.0,625.0,619.6,622.1,1450553,2023-11,0.45212336508961837,0.10000000000002274,INSURANCE
2023-11-06 05:30:00,HDFCLIFE,622.1,626.3,619.4,621.8,1789823,2023-11,-0.048223758238241654,-0.3000000000000682,INSURANCE
2023-11-07 05:30:00,HDFCLIFE,623.4,624.0,614.7,622.45,2747838,2023-11,0.1045352203280947,-0.9499999999999318,INSURANCE
2023-11-08 05:30:00,HDFCLIFE,624.0,624.85,617.5,618.75,1332249,2023-11,-0.594425255040576,-5.25,INSURANCE
2023-11-09 05:30:00,HDFCLIFE,618.75,625.0,613.2,621.35,2235630,2023-11,0.4202020202020318,2.6000000000000227,INSURANCE
2023-11-10 05:30:00,HDFCLIFE,620.85,631.5,620.05,626.75,2449660,2023-11,0.8690754003379597,5.899999999999977,INSURANCE
2023-11-12 05:30:00,HDFCLIFE,629.0,629.9,624.55,626.9,190819,2023-11,0.023932987634611713,-2.1000000000000227,INSURANCE
2023-11-13 05:30:00,HDFCLIFE,625.15,628.2,617.0,621.05,2047300,2023-11,-0.933163183920882,-4.100000000000023,INSURANCE
2023-11-15 05:30:00,HDFCLIFE,632.95,639.4,627.0,636.15,2033627,2023-11,2.4313662346026943,3.199999999999932,INSURANCE
2023-11-16 05:30:00,HDFCLIFE,636.9,639.7,632.0,634.95,1753550,2023-11,-0.188634755953776,-1.9499999999999318,INSURANCE
2023-11-17 05:30:00,HDFCLIFE,632.85,660.0,632.0,651.8,4306473,2023-11,2.653752263957787,18.949999999999932,INSURANCE
2023-11-20 05:30:00,HDFCLIFE,654.95,655.2,647.5,652.4,2178344,2023-11,0.09205277692543312,-2.550000000000068,INSURANCE
2023-11-21 05:30:00,HDFCLIFE,655.0,672.05,654.25,667.9,5077816,2023-11,2.3758430410790954,12.899999999999977,INSURANCE
2023-11-22 05:30:00,HDFCLIFE,669.75,675.35,665.3,668.5,2664154,2023-11,0.08983380745621883,-1.25,INSURANCE
2023-11-23 05:30:00,HDFCLIFE,668.05,677.0,659.5,665.0,2184014,2023-11,-0.5235602094240788,-3.0499999999999545,INSURANCE
2023-11-24 05:30:00,HDFCLIFE,666.05,672.25,663.05,668.0,1511079,2023-11,0.4511278195488799,1.9500000000000455,INSURANCE
2023-11-28 05:30:00,HDFCLIFE,668.05,676.7,668.05,673.3,1900825,2023-11,0.7934131736526906,5.25,INSURANCE
2023-11-29 05:30:00,HDFCLIFE,677.0,680.45,671.3,675.65,1829510,2023-11,0.34902717956335483,-1.3500000000000227,INSURANCE
2023-11-30 05:30:00,HDFCLIFE,676.9,693.0,674.55,690.75,4637116,2023-11,2.2348849256271786,13.850000000000023,INSURANCE
2023-12-01 05:30:00,HDFCLIFE,694.05,695.0,680.05,682.15,2106753,2023-12,-1.245023525153821,-11.899999999999977,INSURANCE
2023-12-04 05:30:00,HDFCLIFE,689.8,689.8,672.25,674.95,4817286,2023-12,-1.0554863299860662,-14.849999999999909,INSURANCE
