Date,Symbol,Open,High,Low,Close,Volume,Month,Daily_Return,Price_Change,Sector
2023-10-03 05:30:00,NTPC,244.35,246.7,240.55,241.2,14885044,2023-10,,-3.1500000000000057,POWER
2023-10-04 05:30:00,NTPC,241.0,241.0,231.5,235.15,25424437,2023-10,-2.5082918739635085,-5.849999999999994,POWER
2023-10-05 05:30:00,NTPC,237.25,237.4,232.05,233.85,22472389,2023-10,-0.5528386136508634,-3.4000000000000057,POWER
2023-10-06 05:30:00,NTPC,234.25,237.5,233.65,235.55,8825123,2023-10,0.7269617276031815,1.3000000000000114,POWER
2023-10-09 05:30:00,NTPC,233.85,236.3,230.5,234.7,10659145,2023-10,-0.36085756739546726,0.8499999999999943,POWER
2023-10-10 05:30:00,NTPC,234.9,236.85,233.75,235.9,11665907,2023-10,0.5112910097997414,1.0,POWER
2023-10-11 05:30:00,NTPC,236.25,239.7,236.0,238.7,14313043,2023-10,1.1869436201780381,2.4499999999999886,POWER
2023-10-12 05:30:00,NTPC,238.95,242.75,238.6,241.6,13170027,2023-10,1.2149141181399203,2.6500000000000057,POWER
2023-10-13 05:30:00,NTPC,240.55,243.8,239.6,242.05,11880728,2023-10,0.18625827814571227,1.5,POWER
2023-10-16 05:30:00,NTPC,242.85,245.0,241.0,243.45,6936948,2023-10,0.5783928940301442,0.5999999999999943,POWER
2023-10-17 05:30:00,NTPC,244.85,247.2,243.3,245.95,10084205,2023-10,1.0269049086054638,1.0999999999999943,POWER
2023-10-18 05:30:00,NTPC,245.9,246.8,241.6,242.0,6987265,2023-10,-1.6060174832282947,-3.9000000000000057,POWER
2023-10-19 05:30:00,NTPC,240.2,241.8,238.5,239.5,11485237,2023-10,-1.0330578512396715,-0.6999999999999886,POWER
2023-10-20 05:30:00,NTPC,238.95,242.15,237.55,241.0,9040953,2023-10,0.6263048016701411,2.0500000000000114,POWER
2023-10-23 05:30:00,NTPC,240.8,240.9,235.0,236.55,7058625,2023-10,-1.8464730290456366,-4.25,POWER
2023-10-25 05:30:00,NTPC,236.0,236.3,228.35,232.05,23949207,2023-10,-1.9023462270133185,-3.9499999999999886,POWER
