Date,Symbol,Open,High,Low,Close,Volume,Month,Daily_Return,Price_Change,Sector
2023-10-03 05:30:00,APOLLOHOSP,5138.95,5154.95,5066.0,5118.95,268482,2023-10,,-20.0,MISCELLANEOUS
2023-10-04 05:30:00,APOLLOHOSP,5085.0,5096.85,4982.3,5047.4,442482,2023-10,-1.3977475849539456,-37.600000000000364,MISCELLANEOUS
2023-10-05 05:30:00,APOLLOHOSP,5054.95,5079.85,5026.65,5047.05,363289,2023-10,-0.006934263184998901,-7.899999999999636,MISCELLANEOUS
2023-10-06 05:30:00,APOLLOHOSP,5050.0,5084.0,5028.8,5060.25,407753,2023-10,0.26153891877434,10.25,MISCELLANEOUS
2023-10-09 05:30:00,APOLLOHOSP,5000.0,5066.0,4987.05,5047.3,176296,2023-10,-0.25591620967343465,47.30000000000018,MISCELLANEOUS
2023-10-10 05:30:00,APOLLOHOSP,5068.95,5084.55,5033.0,5066.7,202645,2023-10,0.3843639173419344,-2.25,MISCELLANEOUS
2023-10-11 05:30:00,APOLLOHOSP,5072.95,5140.0,5065.0,5092.85,336099,2023-10,0.5161150255590607,19.900000000000546,MISCELLANEOUS
2023-10-12 05:30:00,APOLLOHOSP,5092.8,5113.95,4871.7,4993.85,1029595,2023-10,-1.9439017446027274,-98.94999999999982,MISCELLANEOUS
2023-10-13 05:30:00,APOLLOHOSP,4988.95,5029.1,4933.75,5017.3,410013,2023-10,0.46957758042391884,28.350000000000364,MISCELLANEOUS
2023-10-16 05:30:00,APOLLOHOSP,5030.0,5049.45,4986.4,5021.7,259806,2023-10,0.08769656986824526,-8.300000000000182,MISCELLANEOUS
2023-10-17 05:30:00,APOLLOHOSP,5050.0,5068.0,5012.2,5028.8,217907,2023-10,0.14138638309737495,-21.199999999999818,MISCELLANEOUS
2023-10-18 05:30:00,APOLLOHOSP,5021.0,5039.95,4938.45,4977.25,341459,2023-10,-1.0250954502068144,-43.75,MISCELLANEOUS
2023-10-19 05:30:00,APOLLOHOSP,4977.25,5019.95,4935.15,4997.05,231958,2023-10,0.3978100356622605,19.800000000000182,MISCELLANEOUS
2023-10-20 05:30:00,APOLLOHOSP,4990.1,4999.95,4940.5,4977.55,252447,2023-10,-0.3902302358391396,-12.550000000000182,MISCELLANEOUS
2023-10-23 05:30:00,APOLLOHOSP,4977.0,5010.55,4944.15,4969.55,363474,2023-10,-0.16072164016434076,-7.449999999999818,MISCELLANEOUS
2023-10-25 05:30:00,APOLLOHOSP,4960.0,4971.35,4831.5,4859.9,894230,2023-10,-2.206437202563627,-100.10000000000036,MISCELLANEOUS
2023-10-26 05:30:00,APOLLOHOSP,4859.9,4859.9,4726.0,4760.3,836962,2023-10,-2.049424885285689,-99.59999999999945,MISCELLANEOUS
2023-10-27 05:30:00,APOLLOHOSP,4779.95,4860.55,4776.8,4830.2,333727,2023-10,1.4683948490641363,50.25,MISCELLANEOUS
2023-10-30 05:30:00,APOLLOHOSP,4840.0,4868.4,4783.05,4841.75,234759,2023-10,0.2391205333112545,1.75,MISCELLANEOUS
