Date,Symbol,Open,High,Low,Close,Volume,Month,Daily_Return,Price_Change,Sector
2023-10-03 05:30:00,BPCL,174.25,174.6,170.43,170.68,10514554,2023-10,,-3.569999999999993,ENERGY
2023-10-04 05:30:00,BPCL,170.68,172.48,169.78,170.68,6049760,2023-10,0.0,0.0,ENERGY
2023-10-05 05:30:00,BPCL,172.75,173.88,171.4,172.23,7115506,2023-10,0.9081321771736484,-0.5200000000000102,ENERGY
2023-10-06 05:30:00,BPCL,172.5,174.5,172.0,173.6,3717076,2023-10,0.7954479475120513,1.0999999999999943,ENERGY
2023-10-09 05:30:00,BPCL,170.5,170.83,168.08,170.0,8740080,2023-10,-2.073732718894006,-0.5,ENERGY
2023-10-10 05:30:00,BPCL,170.03,171.3,169.6,170.2,3572978,2023-10,0.11764705882353343,0.1699999999999875,ENERGY
2023-10-11 05:30:00,BPCL,171.1,172.65,170.75,171.28,4799512,2023-10,0.6345475910693343,0.18000000000000682,ENERGY
2023-10-12 05:30:00,BPCL,172.45,175.18,172.03,174.35,7703802,2023-10,1.7923867351704814,1.9000000000000057,ENERGY
2023-10-13 05:30:00,BPCL,173.55,175.3,173.53,173.85,3981804,2023-10,-0.2867794665901924,0.29999999999998295,ENERGY
2023-10-16 05:30:00,BPCL,172.5,174.23,171.0,173.63,3262470,2023-10,-0.12654587287891372,1.1299999999999955,ENERGY
2023-10-17 05:30:00,BPCL,174.45,178.85,173.35,177.35,10443728,2023-10,2.142486897425555,2.9000000000000057,ENERGY
2023-10-18 05:30:00,BPCL,177.5,178.25,174.43,175.1,9162228,2023-10,-1.2686777558500117,-2.4000000000000057,ENERGY
2023-10-19 05:30:00,BPCL,174.75,177.28,174.58,176.85,5743188,2023-10,0.9994288977726917,2.0999999999999943,ENERGY
2023-10-20 05:30:00,BPCL,175.3,176.4,172.28,173.2,4400690,2023-10,-2.06389595702573,-2.1000000000000227,ENERGY
2023-10-23 05:30:00,BPCL,172.78,173.65,170.83,171.4,7813800,2023-10,-1.0392609699768962,-1.3799999999999955,ENERGY
2023-10-25 05:30:00,BPCL,171.28,173.25,169.25,169.98,5429774,2023-10,-0.8284714119019876,-1.3000000000000114,ENERGY
2023-10-26 05:30:00,BPCL,168.8,169.48,165.73,167.5,7743878,2023-10,-1.458995175903044,-1.3000000000000114,ENERGY
2023-10-27 05:30:00,BPCL,167.5,169.13,167.0,167.48,2996088,2023-10,-0.011940298507473468,-0.020000000000010232,ENERGY
2023-10-30 05:30:00,BPCL,169.0,174.45,168.55,173.45,21873188,2023-10,3.56460472892286,4.449999999999989,ENERGY
2023-10-31 05:30:00,BPCL,174.18,176.98,172.33,174.63,10673186,2023-10,0.6803113289132412,0.44999999999998863,ENERGY
2023-11-01 05:30:00,BPCL,175.28,179.38,175.28,178.45,13929780,2023-11,2.1874821050220428,3.1699999999999875,ENERGY
2023-11-02 05:30:00,BPCL,180.48,181.0,178.63,180.28,10130432,2023-11,1.0254973381899735,-0.19999999999998863,ENERGY
2023-11-03 05:30:00,BPCL,180.58,181.85,180.1,180.75,5627900,2023-11,0.2607055691147053,0.1699999999999875,ENERGY
2023-11-06 05:30:00,BPCL,181.4,184.58,180.68,183.13,9072020,2023-11,1.3167358229598802,1.7299999999999898,ENERGY
2023-11-07 05:30:00,BPCL,183.4,186.83,183.1,186.4,10702176,2023-11,1.7856167749686014,3.0,ENERGY
2023-11-08 05:30:00,BPCL,187.73,193.95,187.03,192.1,24020912,2023-11,3.057939914163077,4.3700000000000045,ENERGY
2023-11-09 05:30:00,BPCL,192.55,195.33,191.4,191.78,12843896,2023-11,-0.1665799062988027,-0.7700000000000102,ENERGY
2023-11-10 05:30:00,BPCL,190.9,193.05,190.25,192.03,4932486,2023-11,0.13035770153300152,1.1299999999999955,ENERGY
2023-11-12 05:30:00,BPCL,192.5,194.0,191.58,192.05,776810,2023-11,0.010415039316780117,-0.44999999999998863,ENERGY
2023-11-13 05:30:00,BPCL,191.75,194.35,191.75,193.55,4838906,2023-11,0.7810466024472884,1.8000000000000114,ENERGY
