Date,Symbol,Open,High,Low,Close,Volume,Month,Daily_Return,Price_Change,Sector
2023-10-03 05:30:00,GRASIM,1920.46,1931.32,1899.1,1913.84,591326,2023-10,,-6.620000000000118,TEXTILES
2023-10-04 05:30:00,GRASIM,1898.45,1902.44,1869.62,1888.34,687673,2023-10,-1.3323997826359624,-10.110000000000127,TEXTILES
2023-10-05 05:30:00,GRASIM,1889.59,1901.44,1873.55,1882.67,544715,2023-10,-0.3002637236938166,-6.919999999999845,TEXTILES
2023-10-06 05:30:00,GRASIM,1882.62,1898.35,1882.52,1895.76,399766,2023-10,0.6952891372359327,13.1400000000001,TEXTILES
2023-10-09 05:30:00,GRASIM,1882.57,1889.39,1867.67,1881.52,344554,2023-10,-0.7511499345908779,-1.0499999999999545,TEXTILES
2023-10-10 05:30:00,GRASIM,1885.45,1914.89,1879.03,1911.3,355903,2023-10,1.5827628725711085,25.84999999999991,TEXTILES
2023-10-11 05:30:00,GRASIM,1928.28,1974.55,1915.98,1972.26,907136,2023-10,3.1894522053052876,43.98000000000002,TEXTILES
2023-10-12 05:30:00,GRASIM,1983.02,2013.99,1959.06,1993.87,2092103,2023-10,1.0956973218541055,10.849999999999909,TEXTILES
2023-10-13 05:30:00,GRASIM,1988.05,1992.78,1966.53,1974.75,305238,2023-10,-0.9589391484901122,-13.299999999999955,TEXTILES
2023-10-16 05:30:00,GRASIM,1974.75,1992.08,1950.25,1965.88,663031,2023-10,-0.44917078111152975,-8.86999999999989,TEXTILES
2023-10-17 05:30:00,GRASIM,1992.08,2012.15,1950.3,1966.63,1306181,2023-10,0.03815085356175807,-25.449999999999818,TEXTILES
2023-10-18 05:30:00,GRASIM,1962.3,1983.07,1943.27,1947.96,580635,2023-10,-0.9493397334526588,-14.339999999999918,TEXTILES
2023-10-19 05:30:00,GRASIM,1944.32,1971.01,1920.17,1967.88,707175,2023-10,1.0226082671102033,23.560000000000173,TEXTILES
2023-10-20 05:30:00,GRASIM,1964.59,1969.32,1931.67,1938.64,488086,2023-10,-1.4858629591235295,-25.949999999999818,TEXTILES
